2026-03-03 00:45:21 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-05 09:54:03 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 5.8ms | ip=127.0.0.1
2026-03-05 09:54:31 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 09:54:31 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 09:54:31 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.6ms | ip=127.0.0.1
2026-03-05 09:54:31 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.1ms | ip=127.0.0.1
2026-03-05 09:54:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.7ms | ip=127.0.0.1
2026-03-05 09:54:34 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.5ms | ip=127.0.0.1
2026-03-05 09:54:34 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.6ms | ip=127.0.0.1
2026-03-05 09:54:34 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 0.8ms | ip=127.0.0.1
2026-03-05 09:54:35 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.4ms | ip=127.0.0.1
2026-03-05 09:54:36 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.4ms | ip=127.0.0.1
2026-03-05 09:54:38 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 09:54:38 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 09:54:38 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 2.4ms | ip=127.0.0.1
2026-03-05 09:54:38 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 1.9ms | ip=127.0.0.1
2026-03-05 09:54:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 09:54:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 09:54:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 10.2ms | ip=127.0.0.1
2026-03-05 09:54:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 1.3ms | ip=127.0.0.1
2026-03-05 09:54:57 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 09:54:57 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 09:54:57 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 2.3ms | ip=127.0.0.1
2026-03-05 09:54:57 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 1.6ms | ip=127.0.0.1
2026-03-05 09:56:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/ | user=anonymous | status=200 | 0.8ms | ip=127.0.0.1
2026-03-05 09:56:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/roles | user=anonymous | status=200 | 2.4ms | ip=127.0.0.1
2026-03-05 09:56:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 09:56:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/roles | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 09:56:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/roles | user=anonymous | status=200 | 17.1ms | ip=127.0.0.1
2026-03-05 09:56:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/ | user=anonymous | status=200 | 116.0ms | ip=127.0.0.1
2026-03-05 09:56:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/roles | user=anonymous | status=200 | 1.6ms | ip=127.0.0.1
2026-03-05 09:56:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/ | user=anonymous | status=200 | 1.8ms | ip=127.0.0.1
2026-03-05 09:56:43 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 09:56:43 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 09:56:43 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 2.2ms | ip=127.0.0.1
2026-03-05 09:56:43 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 1.0ms | ip=127.0.0.1
2026-03-05 09:57:56 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/auth/login | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-05 09:57:57 | WARNING  | inventory.Auth.Domain.auth_service | Intento de login fallido: contraseña incorrecta para 'admin'.
2026-03-05 09:57:57 | INFO     | inventory.CommonLayer.middleware.logging_middleware | POST /api/v1/auth/login | user=anonymous | status=401 | 700.6ms | ip=127.0.0.1
2026-03-05 09:58:20 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/auth/login | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 09:58:21 | WARNING  | inventory.Auth.Domain.auth_service | Intento de login fallido: contraseña incorrecta para 'admin'.
2026-03-05 09:58:21 | INFO     | inventory.CommonLayer.middleware.logging_middleware | POST /api/v1/auth/login | user=anonymous | status=401 | 524.8ms | ip=127.0.0.1
2026-03-05 09:58:54 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/auth/forgot-password | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 09:58:55 | INFO     | inventory.Auth.Domain.auth_service | Token de recuperación generado para 'admin'.
2026-03-05 09:58:55 | INFO     | inventory.Auth.Adapters.auth_controller | ==========================================================
2026-03-05 09:58:55 | INFO     | inventory.Auth.Adapters.auth_controller | SIMULANDO ENVÍO DE CORREO A: admin
2026-03-05 09:58:55 | INFO     | inventory.Auth.Adapters.auth_controller | Enlace de restablecimiento: http://localhost:5173/reset-password?token=ImFkbWluIg.aamMHw.kCbUR-ksA6_zdB7SNTdeFtSlPEA
2026-03-05 09:58:55 | INFO     | inventory.Auth.Adapters.auth_controller | ==========================================================
2026-03-05 09:58:55 | INFO     | inventory.CommonLayer.middleware.logging_middleware | POST /api/v1/auth/forgot-password | user=anonymous | status=200 | 50.8ms | ip=127.0.0.1
2026-03-05 09:59:48 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/auth/login | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 09:59:49 | INFO     | inventory.Auth.Domain.auth_service | Login exitoso para el usuario 'admin'.
2026-03-05 09:59:49 | INFO     | inventory.CommonLayer.middleware.logging_middleware | POST /api/v1/auth/login | user=anonymous | status=200 | 161.6ms | ip=127.0.0.1
2026-03-05 09:59:49 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.6ms | ip=127.0.0.1
2026-03-05 09:59:49 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-05 09:59:49 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 21.8ms | ip=127.0.0.1
2026-03-05 09:59:49 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 0.9ms | ip=127.0.0.1
2026-03-05 10:00:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 10:00:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 10:00:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.4ms | ip=127.0.0.1
2026-03-05 10:00:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.2ms | ip=127.0.0.1
2026-03-05 10:00:18 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 10:00:18 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 10:00:19 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 0.8ms | ip=127.0.0.1
2026-03-05 10:00:19 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.0ms | ip=127.0.0.1
2026-03-05 10:00:19 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 0.9ms | ip=127.0.0.1
2026-03-05 10:00:19 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.2ms | ip=127.0.0.1
2026-03-05 10:00:19 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.2ms | ip=127.0.0.1
2026-03-05 10:00:20 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.1ms | ip=127.0.0.1
2026-03-05 10:00:25 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-05 10:00:25 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 10:00:25 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 22.3ms | ip=127.0.0.1
2026-03-05 10:00:25 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 1.5ms | ip=127.0.0.1
2026-03-05 10:00:29 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-05 10:00:30 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-05 10:00:30 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.3ms | ip=127.0.0.1
2026-03-05 10:00:30 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 0.9ms | ip=127.0.0.1
2026-03-05 10:00:31 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.6ms | ip=127.0.0.1
2026-03-05 10:00:31 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.9ms | ip=127.0.0.1
2026-03-05 10:00:31 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.4ms | ip=127.0.0.1
2026-03-05 10:00:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.9ms | ip=127.0.0.1
2026-03-05 10:00:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.3ms | ip=127.0.0.1
2026-03-05 10:00:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.5ms | ip=127.0.0.1
2026-03-05 10:00:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.2ms | ip=127.0.0.1
2026-03-05 10:00:34 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.0ms | ip=127.0.0.1
2026-03-05 10:00:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/reports/dashboard | user=anonymous | status=200 | 0.8ms | ip=127.0.0.1
2026-03-05 10:00:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/reports/dashboard | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 10:00:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/reports/dashboard | user=anonymous | status=200 | 133.8ms | ip=127.0.0.1
2026-03-05 10:00:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/reports/dashboard | user=anonymous | status=200 | 4.1ms | ip=127.0.0.1
2026-03-05 10:00:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/ | user=anonymous | status=200 | 0.6ms | ip=127.0.0.1
2026-03-05 10:00:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/roles | user=anonymous | status=200 | 0.9ms | ip=127.0.0.1
2026-03-05 10:00:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 10:00:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/roles | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 10:00:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/ | user=anonymous | status=200 | 19.7ms | ip=127.0.0.1
2026-03-05 10:00:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/roles | user=anonymous | status=200 | 9.1ms | ip=127.0.0.1
2026-03-05 10:00:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/ | user=anonymous | status=200 | 3.1ms | ip=127.0.0.1
2026-03-05 10:00:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/roles | user=anonymous | status=200 | 2.2ms | ip=127.0.0.1
2026-03-05 10:00:43 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 10:00:43 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 10:00:43 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 4.3ms | ip=127.0.0.1
2026-03-05 10:00:44 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 3.4ms | ip=127.0.0.1
2026-03-05 10:00:45 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 1.5ms | ip=127.0.0.1
2026-03-05 10:00:45 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-05 10:00:45 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 8.1ms | ip=127.0.0.1
2026-03-05 10:00:45 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 2.1ms | ip=127.0.0.1
2026-03-05 10:00:47 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/reports/dashboard | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 10:00:47 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/reports/dashboard | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-05 10:00:47 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/reports/dashboard | user=anonymous | status=200 | 7.2ms | ip=127.0.0.1
2026-03-05 10:00:48 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/reports/dashboard | user=anonymous | status=200 | 8.4ms | ip=127.0.0.1
2026-03-05 10:00:49 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 10:00:49 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-05 10:00:49 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.0ms | ip=127.0.0.1
2026-03-05 10:00:49 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 0.9ms | ip=127.0.0.1
2026-03-05 10:00:49 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.7ms | ip=127.0.0.1
